,val_loss,val_acc,loss,acc,lr
0,1.383288323879242,0.375,0.9431162760371253,0.5918367314500873,0.0010000000474974513
1,1.6588221788406372,0.375,0.8086373891149249,0.6802721084380636,0.0010000000474974513
2,2.280009925365448,0.375,0.7459316237443159,0.6938775546696722,0.0010000000474974513
3,3.3798043727874756,0.375,0.706349423953465,0.7210884390234136,0.0010000000474974513
4,3.5920815467834473,0.375,0.6888637384589837,0.7551020416272741,0.0010000000474974513
5,3.199060559272766,0.375,0.6700870390651988,0.7346938743072302,0.0010000000474974513
6,3.0000905990600586,0.375,0.6666284191365145,0.7755102020542638,0.0010000000474974513
7,3.6859384775161743,0.375,0.667618408697803,0.7414965994504034,0.0010000000474974513
8,3.047730565071106,0.375,0.6333254255405089,0.7891156470694509,0.0010000000474974513
9,2.8730019330978394,0.375,0.6443720220708523,0.7414965994504034,0.0010000000474974513
10,2.3280385732650757,0.390625,0.5820474486772705,0.8027210864080053,0.0010000000474974513
11,2.26457679271698,0.421875,0.5992292477971032,0.7414965982339821,0.0010000000474974513
12,2.0745250582695007,0.5625,0.5699345978344379,0.816326528584876,0.0010000000474974513
13,2.002271890640259,0.59375,0.5672956007678492,0.8095238103347571,0.0010000000474974513
14,2.2365552186965942,0.59375,0.5192035414329191,0.8027210912736905,0.0010000000474974513
15,1.9037797451019287,0.59375,0.5044781589994625,0.8707483001306754,0.0010000000474974513
16,2.084727644920349,0.578125,0.5181943170067405,0.843537415776934,0.0010000000474974513
17,2.2196531295776367,0.46875,0.52664238396956,0.8367346918501821,0.0010000000474974513
18,2.32589852809906,0.34375,0.46230157358305796,0.8979591865117859,0.0010000000474974513
19,2.91580069065094,0.3125,0.5150341436165531,0.8367346963103937,0.0010000000474974513
20,1.9513099789619446,0.359375,0.4586059998492805,0.8775510183807944,0.0010000000474974513
21,1.8839347958564758,0.34375,0.4654364614259629,0.8707483001306754,0.0010000000474974513
22,3.7268941402435303,0.3125,0.4381116993573247,0.8775510240574272,0.0010000000474974513
23,1.4161229133605957,0.453125,0.4781894095900918,0.870748297292359,0.0010000000474974513
24,1.7110562920570374,0.34375,0.46401917812775595,0.843537415776934,0.0010000000474974513
25,2.0224415063858032,0.34375,0.4433595193486635,0.8775510212191108,0.0010000000474974513
26,2.074922800064087,0.34375,0.3943092638537997,0.9115646258503401,0.0010000000474974513
27,2.6764349937438965,0.3125,0.3938706928775424,0.8979591816461006,0.0010000000474974513
28,1.9522229433059692,0.34375,0.3673181495293468,0.9251700708655273,0.0010000000474974513
29,3.417978882789612,0.3125,0.36400243011461636,0.9047619055728523,0.0010000000474974513
30,2.8488337993621826,0.3125,0.4232945651018701,0.8503401340270529,0.0010000000474974513
31,3.8028165102005005,0.3125,0.372668719616066,0.9387755081767127,0.0010000000474974513
32,1.1540329456329346,0.4375,0.37913654004635455,0.9115646286886565,0.0010000000474974513
33,1.5765329599380493,0.34375,0.3846359029919112,0.8843537451458626,0.0010000000474974513
34,2.6987862586975098,0.3125,0.3675779418474963,0.9183673497770919,0.0010000000474974513
35,1.4861398339271545,0.375,0.37355696019672213,0.8979591836734694,0.0010000000474974513
36,1.3690460920333862,0.40625,0.3216999120452777,0.938775513042398,0.0010000000474974513
37,2.3041692972183228,0.328125,0.33252555902312403,0.9047619084111688,0.0010000000474974513
38,0.9403660893440247,0.5,0.33789861161692614,0.8979591824570481,0.0010000000474974513
39,1.326728641986847,0.375,0.3129198528876921,0.9319727870882774,0.0010000000474974513
40,0.9680781066417694,0.4375,0.3086324575401488,0.938775513042398,0.0010000000474974513
41,0.7607584297657013,0.546875,0.2783404353524552,0.9523809503535835,0.0010000000474974513
42,1.6486055254936218,0.328125,0.27663656967837796,0.9319727927649102,0.0010000000474974513
43,0.8156187534332275,0.53125,0.2568987149770568,0.9455782341308334,0.0010000000474974513
44,1.4148762226104736,0.328125,0.2695407318014677,0.9183673449114066,0.0010000000474974513
45,1.09735506772995,0.453125,0.2592503296680191,0.9523809523809523,0.0010000000474974513
46,0.7476726472377777,0.609375,0.2188997483577858,0.9591836734693877,0.0010000000474974513
47,0.593890368938446,0.75,0.2134378108443046,0.9591836734693877,0.0010000000474974513
48,0.7170210480690002,0.625,0.2619317796360068,0.9455782341308334,0.0010000000474974513
49,0.515606015920639,0.84375,0.23935276695660182,0.9455782312925171,0.0010000000474974513
